ANO_LETIVO,CODIGO_CIE,CODIGO_INEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MÉDIO
2022,914873,35914873,20417,CAMPINAS LESTE,UACURY RIBEIRO DE ASSIS BASTOS PROFESSOR,CAMPINAS,3.99,3,
2022,914885,35914885,20417,CAMPINAS LESTE,SERGIO PEREIRA PORTO FISICO,CAMPINAS,7.05,,
2022,914897,35914897,20404,CAMPINAS OESTE,FRANCISCO DE ASSIS,CAMPINAS,2.52,2.42,1.24
2022,914915,35914915,20408,LIMEIRA,MARIA GERTRUDES CARDOSO REBELLO IRMA,LIMEIRA,,2.96,
2022,914927,35914927,20408,LIMEIRA,DORIVALDO DAMM PROFESSOR,LIMEIRA,5.46,3.75,2.97
2022,914940,35914940,20415,SUMARE,SAVINO CAMPIGLI,SUMARE,,3.78,
2022,914988,35914988,20509,SAO CARLOS,ORLANDO PEREZ PROFESSOR,SAO CARLOS,,2.26,1.57
2022,914997,35914997,20509,SAO CARLOS,ATTILIA PRADO MARGARIDO,SAO CARLOS,,2.6,2.53
2022,915002,35915002,20512,SERTAOZINHO,LUIZ MARCARI,BARRINHA,,,1.78
2022,915026,35915026,20205,SAO JOSE DOS CAMPOS,JOAO MOROTTI FILHO,SAO JOSE DOS CAMPOS,4.06,2.75,
2022,915075,35915075,20305,ITAPEVA,BAIRRO BOA VISTA INTERVALES,RIBEIRAO GRANDE,,3.89,2.92
2022,915087,35915087,20305,ITAPEVA,BAIRRO FERREIRA DOS MATOS,RIBEIRAO GRANDE,,3.83,3.02
2022,915105,35915105,20313,ITARARE,BAIRRO DO TOME,ITABERA,4.42,,
2022,915117,35915117,20305,ITAPEVA,RICARDO CAMPOLIM DE ALMEIDA NETO,NOVA CAMPINA,,,0.91
2022,915233,35915233,10401,CAIEIRAS,BUENO DE AZEVEDO FILHO PROF,FRANCISCO MORATO,,2.73,1.52
2022,915269,35915269,10503,ITAQUAQUECETUBA,CONDOMINIO RESIDENCIAL VILLAGE,ITAQUAQUECETUBA,,3.1,1.75
2022,915282,35915282,10702,ITAPECERICA DA SERRA,BAIRRO VITALINO,JUQUITIBA,5.11,,
2022,915497,35915497,20102,SANTOS,RICARDO SAMPAIO CARDOSO JUDOCA,SANTOS,,,2.3
2022,915555,35915555,20507,RIBEIRAO PRETO,CORDELIA RIBEIRO RAGOZO PROFESSORA,RIBEIRAO PRETO,5.82,3.54,
2022,915580,35915580,20404,CAMPINAS OESTE,ENEAS CEZAR FERREIRA DOUTOR,CAMPINAS,4.28,,
2022,915592,35915592,20404,CAMPINAS OESTE,HUGO PENTEADO TEIXEIRA,CAMPINAS,2.68,2.26,1.3
2022,915609,35915609,20407,JUNDIAI,PROFESSOR MARCIO BORGES MACHADO,ITUPEVA,,2.75,1.91
2022,915658,35915658,10104,NORTE 2,MARLY DIVA BONFANTI PROFA,SAO PAULO,5.27,2.94,
2022,915661,35915661,10104,NORTE 2,EUNICE TEREZINHA DE OLIVEIRA FRAGOAS PROFA,SAO PAULO,3.28,3.06,
2022,915671,35915671,10207,LESTE 1,HERMINIA DE ANDRADE PFUHL NEVES PROFESSORA,SAO PAULO,,2.95,1.9
2022,915683,35915683,10207,LESTE 1,ZILDA ARNS NEUMANN,SAO PAULO,,2.4,0.94
2022,915695,35915695,10210,LESTE 2,RENATO DIAS DE ARAUJO PROF,SAO PAULO,3.3,,
2022,915701,35915701,10210,LESTE 2,BRENO DI GRADO PROF,SAO PAULO,3.56,,
2022,915725,35915725,10314,SUL 2,JACQUES ORLANDO CAMINHA D AVILA REVERENDO,SAO PAULO,2.73,3.13,1.66
2022,915737,35915737,10402,GUARULHOS SUL,VICTOR CIVITA,GUARULHOS,4.67,,
2022,915749,35915749,10601,DIADEMA,JOSE MARCATO,DIADEMA,,3.06,1.91
2022,915750,35915750,10606,SAO BERNARDO DO CAMPO,CELIO LUIZ NEGRINI PROFESSOR,SAO BERNARDO DO CAMPO,,2.68,2.73
2022,915828,35915828,21006,TUPA,CARMEN DA SILVA PINTO PROFESSORA,IACRI,3.62,,
2022,915944,35915944,20409,MOGI MIRIM,ALBERTO VELLONE PADRE,CONCHAL,,4.47,3.28
2022,916024,35916024,20411,PIRASSUNUNGA,ALTIMIRA PINKE PROFESSORA,LEME,,2.49,1.54
2022,916080,35916080,21006,TUPA,MARIO FIORANTE PROFESSOR,RANCHARIA,,3.19,
2022,916110,35916110,20504,FRANCA,MARIA PIA SILVA CASTRO PROFA,FRANCA,,2.9,1.84
2022,916122,35916122,20504,FRANCA,MARIA APARECIDA SALES MANREZA PROFA,PEDREGULHO,,2.83,2.7
2022,916183,35916183,20509,SAO CARLOS,PERICLES SOARES,SAO CARLOS,4.75,,
2022,916262,35916262,20204,PINDAMONHANGABA,ELOYNA SALGADO RIBEIRO PROFESSORA,PINDAMONHANGABA,,3.28,0.97
2022,916286,35916286,20204,PINDAMONHANGABA,ESCOLASTICA ANTUNES SALGADO PROFESSORA,PINDAMONHANGABA,,3.23,1.54
2022,916304,35916304,20205,SAO JOSE DOS CAMPOS,JOAO FERREIRA DOS SANTOS PROFESSOR,SAO JOSE DOS CAMPOS,3.94,3.13,
2022,916341,35916341,20313,ITARARE,BAIRRO ENGENHEIRO MAIA,ITABERA,4.74,,
2022,916432,35916432,20304,ITAPETININGA,FERNANDO GUEDES DE MORAES PROF,TATUI,,3.39,2.37
2022,916473,35916473,20310,VOTORANTIM,JARDIM PRIMAVERA,SALTO DE PIRAPORA,,3.14,2.34
2022,916493,35916493,10207,LESTE 1,JULIO DE CARVALHO BARATA,SAO PAULO,,2.42,1.01
2022,916500,35916500,10210,LESTE 2,HUGO TAKAHASHI ENG,SAO PAULO,4.17,,
2022,916511,35916511,10210,LESTE 2,RUBEM BRAGA CRONISTA,SAO PAULO,3.81,,
2022,916523,35916523,10210,LESTE 2,EDER BERNARDES DOS SANTOS SOLDADO PM,SAO PAULO,,1.48,1.18
2022,916535,35916535,10210,LESTE 2,ROGER JULES DE CARVALHO MANGE,SAO PAULO,3.75,,
2022,916559,35916559,10502,SUZANO,JOVIANO SATLER DE LIMA PROFESSOR,SUZANO,,2.12,1.33
2022,916584,35916584,10503,ITAQUAQUECETUBA,PARQUE PIRATININGA,ITAQUAQUECETUBA,,3.11,2.63
2022,916651,35916651,20204,PINDAMONHANGABA,ISIS CASTRO DE MELLO CESAR PROFA,PINDAMONHANGABA,,3.99,
2022,916675,35916675,20206,TAUBATE,JOSE MAZELLA PROFESSOR,TAUBATE,,,2.83
2022,916699,35916699,20310,VOTORANTIM,MIGUEL PIRES GODINHO,PIEDADE,,2.65,1.19
2022,916717,35916717,21102,REGISTRO,PERICLES EUGENIO DA SILVA RAMOS PROFESSOR,CANANEIA,,2.95,0.83
2022,916729,35916729,10104,NORTE 2,GUSTAVO BARROSO,SAO PAULO,,2.24,1.62
2022,916730,35916730,10211,LESTE 3,BRENNO ROSSI MAESTRO,SAO PAULO,,2.49,1.5
2022,916742,35916742,10211,LESTE 3,SIMAO MATHIAS PROFESSOR,SAO PAULO,,,1.45
2022,916754,35916754,10210,LESTE 2,PEDRO GERALDO COSTA DEPUTADO,SAO PAULO,3.37,2.45,0.63
2022,916766,35916766,10211,LESTE 3,CONJUNTO HABITACIONAL ITAQUERA IV I,SAO PAULO,3.71,,
2022,916785,35916785,10211,LESTE 3,SERGIO ROCHA KIEHL PROFESSOR,SAO PAULO,3.24,,
2022,916791,35916791,10314,SUL 2,AFIZ GEBARA DOUTOR,SAO PAULO,,2.94,2.48
2022,916808,35916808,10314,SUL 2,JOSE RAUL POLETTO,SAO PAULO,3.3,2.59,
2022,916812,35916812,10318,SUL 3,BELKICE MANHAES REIS PROFESSORA,SAO PAULO,5.01,,
2022,916821,35916821,10403,GUARULHOS NORTE,PEDRO ROBERTO VAGHI,GUARULHOS,,3.08,
2022,916833,35916833,10403,GUARULHOS NORTE,ANTONIO ROSAS DA SILVA GALVAO PROFESSOR,GUARULHOS,,2.32,
2022,916845,35916845,10402,GUARULHOS SUL,ANNA LAMBERGA ZEGLIO,GUARULHOS,3.24,2.77,
2022,916857,35916857,10402,GUARULHOS SUL,CONJUNTO HABITACIONAL BAIRRO DOS PIMENTAS II,GUARULHOS,,2.8,2.36
2022,916869,35916869,10401,CAIEIRAS,LENITA CORREA CAMARGO PROFA,FRANCISCO MORATO,,3.34,2.68
2022,916900,35916900,10502,SUZANO,YOLANDA BASSI PROFESSORA,SUZANO,3.98,3.33,
2022,916924,35916924,10501,MOGI DAS CRUZES,EURYCLIDES DE JESUS ZERBINI,MOGI DAS CRUZES,,3.31,
2022,916948,35916948,10501,MOGI DAS CRUZES,JOSE SANCHES JOSENDE PROFESSOR,MOGI DAS CRUZES,,,2.32
2022,916959,35916959,10501,MOGI DAS CRUZES,BRANCA BAUMANN DO AMARAL PROFESSORA,MOGI DAS CRUZES,,2.08,
2022,916961,35916961,10501,MOGI DAS CRUZES,JOSE RIBEIRO GUIMARAES,MOGI DAS CRUZES,,3.4,1.92
2022,916985,35916985,10603,SANTO ANDRE,EDEVALDO PERASSI PROFESSOR,SANTO ANDRE,1.97,,
2022,917000,35917000,10602,MAUA,CASEMIRO POFFO PROFESSOR,RIBEIRAO PIRES,,3.15,1.98
2022,917011,35917011,10701,CARAPICUIBA,FERNAO DIAS PAES LEME,COTIA,,3.57,
2022,917035,35917035,10701,CARAPICUIBA,ZILDA DOMINGOS DE OLIVEIRA,CARAPICUIBA,4.76,,
2022,917084,35917084,10702,ITAPECERICA DA SERRA,LUIZ SCHUNCK,EMBU-GUACU,4.15,,
2022,917102,35917102,10503,ITAQUAQUECETUBA,DOMINGOS MILANO,ITAQUAQUECETUBA,,3.03,1.87
2022,917151,35917151,20409,MOGI MIRIM,FERNANDO BARBOSA PROF,AMPARO,7.28,,
2022,917199,35917199,21006,TUPA,HARUE MATSUMOTO ASAKAWA PROFESSORA,BASTOS,5.45,,
2022,917254,35917254,20205,SAO JOSE DOS CAMPOS,EDGAR MELLO MATTOS DE CASTRO ENGENHEIRO,SAO JOSE DOS CAMPOS,,4,
2022,917266,35917266,20205,SAO JOSE DOS CAMPOS,XENOFONTE STRABAO DE CASTRO PROFESSOR,SAO JOSE DOS CAMPOS,5.1,3.12,1.75
2022,917291,35917291,20710,SAO JOSE DO RIO PRETO,ALZIRA SALOMAO PROFESSORA,NOVA GRANADA,,3.98,
2022,917312,35917312,20303,BOTUCATU,FRANCISCO GUEDELHA PROF,BOTUCATU,,1.49,1.13
2022,917382,35917382,10210,LESTE 2,PAULINA MADRE,SAO PAULO,,2.67,1.56
2022,917394,35917394,10318,SUL 3,ANIZ BADRA DOUTOR,SAO PAULO,4.39,,
2022,917448,35917448,20205,SAO JOSE DOS CAMPOS,ANA HERONDINA SOARES SCHYCHOF PROFESSORA,SAO JOSE DOS CAMPOS,4.83,3.78,
2022,917503,35917503,10318,SUL 3,MARLENE ADUA FORTUNATO PROFESSORA,SAO PAULO,3.42,3.05,1.13
2022,917515,35917515,10606,SAO BERNARDO DO CAMPO,MARIA REGINA DEMARCHI FANANI,SAO BERNARDO DO CAMPO,,5.38,2.91
2022,917540,35917540,20415,SUMARE,CONCEICAO APARECIDA TERZA GOMES CARDINALES PROFESSORA,HORTOLANDIA,,3.74,
2022,917552,35917552,20415,SUMARE,HEDY MADALENA BOCCHI PROFESSORA,HORTOLANDIA,,3.67,1.99
2022,917588,35917588,20411,PIRASSUNUNGA,MARIA DE LOURDES NASCIMENTO GUERREIRO PROFESSORA,SANTA CRUZ DAS PALMEIRAS,,2.93,2.05
2022,917597,35917597,20205,SAO JOSE DOS CAMPOS,AMINTAS ROCHA BRITO PROFESSOR,SAO JOSE DOS CAMPOS,5.02,,
2022,917643,35917643,20803,BIRIGUI,GERACINA DE MENEZES SANCHES PROFESSORA,BIRIGUI,,4.07,2.38
2022,917655,35917655,20601,BAURU,JOAO SIMOES NETTO PROF,BAURU,3.65,,
2022,917680,35917680,20602,JAU,ESMERALDA LEONOR FURLANI CALAF PROFESSORA,PEDERNEIRAS,,3.24,3.5
2022,917746,35917746,20403,BRAGANCA PAULISTA,JOSE DINI,SOCORRO,5.09,4.13,2.18
2022,917758,35917758,20404,CAMPINAS OESTE,DISNEI FRANCISCO SCORNAIENCHI DOUTOR,CAMPINAS,5.56,3.64,3.44
2022,917761,35917761,20408,LIMEIRA,ALBERTO FIERZ,COSMOPOLIS,,,2.79
2022,917783,35917783,20419,CAPIVARI,ANTONIO SPROESSER PROFESSOR,MONTE MOR,,,1.58
2022,917837,35917837,20408,LIMEIRA,LEONTINA SILVA BUSCH PROFESSORA,LIMEIRA,,3.28,2.69
2022,917898,35917898,20410,PIRACICABA,JOAO CHIARINI DOUTOR PROFESSOR,PIRACICABA,,3.3,2.46
2022,917916,35917916,20408,LIMEIRA,ZITA DE GODOY CAMARGO PROFESSORA,RIO CLARO,,2.89,1.91
2022,917928,35917928,20413,SAO JOAO DA BOA VISTA,CONJUNTO HABITACIONAL DONA DOSANJOS MACEDO,AGUAI,3.52,,
2022,917953,35917953,20415,SUMARE,CANDIDO JOSE MARTINEZ PROFESSOR,SUMARE,5.34,,
2022,917965,35917965,20415,SUMARE,ANTONIO ZANLUCHI PROFESSOR,HORTOLANDIA,,2.73,1.57
2022,917977,35917977,21001,ASSIS,LENY BARROS DA SILVA PROFA,ASSIS,,4.23,2.41
2022,917990,35917990,21003,MARILIA,NASIB CURY,MARILIA,,2.86,
2022,918015,35918015,20909,MIRANTE DO PARANAPANEMA,MARIA ANTONIA ZANGARINI FERREIRA PROFESSORA,EUCLIDES DA CUNHA PAULISTA,,4.67,1.97
2022,918040,35918040,20904,PRESIDENTE PRUDENTE,ANNA DE MELLO CASTRIANI PROFESSORA,REGENTE FEIJO,,3.36,1.38
2022,918052,35918052,21101,MIRACATU,BAIRRO PE DA SERRA,IGUAPE,,2.62,
2022,918155,35918155,20507,RIBEIRAO PRETO,JESUS GUILHERME GIACOMINI,RIBEIRAO PRETO,3.62,,
2022,918167,35918167,20507,RIBEIRAO PRETO,JORGE RODINI LUIZ PROFESSOR,RIBEIRAO PRETO,6,,
2022,918313,35918313,20710,SAO JOSE DO RIO PRETO,BENTO ABELAIRA GOMES PROFESSOR,SAO JOSE DO RIO PRETO,,2.68,1.51
2022,918337,35918337,20710,SAO JOSE DO RIO PRETO,CELSO ABBADE MOURAO,SAO JOSE DO RIO PRETO,,3.21,1.33
2022,918349,35918349,20711,VOTUPORANGA,SEBASTIAO ALMEIDA OLIVEIRA,VOTUPORANGA,,4.2,2.61
2022,918362,35918362,20202,GUARATINGUETA,HILDA ROCHA PINTO PROFA,CRUZEIRO,,2.87,3.01
2022,918398,35918398,20206,TAUBATE,BAIRRO DO CEDRO,PARAIBUNA,,3.07,2.09
2022,918489,35918489,20302,AVARE,CELSO FERREIRA DA SILVA PROFESSOR,AVARE,,2.29,
2022,918519,35918519,20304,ITAPETININGA,EURINY DE SOUZA VIEIRA PROFA,ITAPETININGA,,2.63,
2022,918532,35918532,20313,ITARARE,JARDIM SANTA INES,ITABERA,6.33,,
2022,918556,35918556,20313,ITARARE,ELISA DE CAMPOS LIMA NOVELLI DONA,ITAPORANGA,,2.7,1.19
2022,918581,35918581,20306,ITU,DOLORES ANTUNES DA SILVA,SALTO,,3.14,1.92
2022,918593,35918593,20308,SOROCABA,ANA CECILIA MARTINS PROFESSORA,SOROCABA,,3.93,2.39
2022,918623,35918623,10502,SUZANO,ELIANE APARECIDA DANTAS DA SILVA PROFESSORA,FERRAZ DE VASCONCELOS,,2.23,1.33
2022,918659,35918659,10702,ITAPECERICA DA SERRA,ASA BRANCA DA SERRA,ITAPECERICA DA SERRA,,2.93,2.5
2022,918672,35918672,10702,ITAPECERICA DA SERRA,BAIRRO BOA VISTA,EMBU-GUACU,,3.4,
2022,918684,35918684,10502,SUZANO,MASAITI SEKINE PROFESSOR,SUZANO,,3.76,
2022,918702,35918702,10703,ITAPEVI,JOSE LEANDRO DE BARROS PIMENTEL,BARUERI,,,
2022,918748,35918748,10104,NORTE 2,FELICIO TONETTI,SAO PAULO,3.36,,
2022,918763,35918763,10701,CARAPICUIBA,ROQUE SAVIOLI,COTIA,,2.59,1.84
2022,918787,35918787,10703,ITAPEVI,WILMAR SOARES DA SILVA,JANDIRA,,4.42,3.62
2022,918799,35918799,10706,TABOAO DA SERRA,SILVIA APARECIDA DOS SANTOS PROFESSORA,TABOAO DA SERRA,,2.93,2.12
2022,918805,35918805,10703,ITAPEVI,LEONOR MENDES DE BARROS,BARUERI,,,2.99
2022,918817,35918817,10702,ITAPECERICA DA SERRA,NEIDE CELESTINA DE OLIVEIRA PROFA,EMBU-GUACU,,4.05,
2022,918829,35918829,10701,CARAPICUIBA,JOSE MARIA PEREZ FERREIRA PROFESSOR,CARAPICUIBA,,2.58,2.03
2022,918830,35918830,10702,ITAPECERICA DA SERRA,JARDIM CAMPESTRE,EMBU-GUACU,5.4,,
2022,918854,35918854,20401,AMERICANA,ANNA PERES DA SILVA PROFESSORA,AMERICANA,3.75,,
2022,918866,35918866,20411,PIRASSUNUNGA,JOANITA KAMMER MARTINS PEREIRA PROFESSORA,ARARAS,4.54,,
2022,918908,35918908,20310,VOTORANTIM,MARIA TERESA DO ESPIRITO SANTO,PIEDADE,,4.13,3.27
2022,918994,35918994,10102,CENTRO,PAULO MACHADO DE CARVALHO,SAO PAULO,5.42,,
2022,919007,35919007,10702,ITAPECERICA DA SERRA,CHACARA FLORIDA II,EMBU-GUACU,4.1,,
2022,919019,35919019,20601,BAURU,ADA CARIANI AVALONE PROFA,BAURU,3.74,3.15,2.01
2022,919056,35919056,10706,TABOAO DA SERRA,MARCIA APARECIDA DA SILVA FARIA RIES PROFESSORA,EMBU DAS ARTES,,3.49,2.25
2022,919068,35919068,10701,CARAPICUIBA,ANTONIO DE OLIVEIRA GODINHO PADRE,CARAPICUIBA,4.16,3.37,2.1
2022,919093,35919093,10701,CARAPICUIBA,ALICE MARIA DA SILVA FERREIRA,CARAPICUIBA,,,
2022,919111,35919111,20804,PENAPOLIS,JOANA HELENA DE CASTILHO MARQUES PROFESSORA,PENAPOLIS,,2.66,1.98
2022,919123,35919123,20601,BAURU,JOAO PEDRO FERNANDES,BAURU,4.44,,
2022,919135,35919135,20604,LINS,EDUARDO REBOUCAS DE CARVALHO PADRE,LINS,,2.6,
2022,919147,35919147,20401,AMERICANA,MARIA DE LOURDES MAIA FROTA PROFA,SANTA BARBARA D'OESTE,,4.07,3.32
2022,919159,35919159,20401,AMERICANA,ATTILIO DEXTRO PROF,SANTA BARBARA D'OESTE,,4.68,3.63
2022,919160,35919160,20401,AMERICANA,LAURA EMMIE PYLES PROFA,SANTA BARBARA D'OESTE,5.79,,
2022,919214,35919214,20403,BRAGANCA PAULISTA,LUZIA DELLA ROSA HACL PROFESSORA,NAZARE PAULISTA,3.93,,
2022,919238,35919238,20413,SAO JOAO DA BOA VISTA,BAIRRO NOSSA SENHORA APARECIDA,ITOBI,3.59,,
2022,919299,35919299,20407,JUNDIAI,MARCOS ALEXANDRE SODRE PROFESSOR,VARZEA PAULISTA,,3.17,2.1
2022,919305,35919305,20407,JUNDIAI,DUILIO MAZIERO,JARINU,,3.54,2.32
2022,919317,35919317,20408,LIMEIRA,ARMANDO FALCONE PROFESSOR,ARTUR NOGUEIRA,,3.46,2.08
2022,919330,35919330,20410,PIRACICABA,JURACY NEVES DE MELLO FERRACCIU PROFESSOR,PIRACICABA,,4.09,2.72
2022,919354,35919354,20410,PIRACICABA,VICENTE LUIS GROSSO,SAO PEDRO,,,2.24
2022,919366,35919366,20413,SAO JOAO DA BOA VISTA,BAIRRO JAGUARI,SANTO ANTONIO DO JARDIM,,4.51,3.44
2022,919378,35919378,20415,SUMARE,RECREIO ALVORADA,HORTOLANDIA,5,3.17,2
2022,919408,35919408,20501,ARARAQUARA,ERNESTO MASSELANI,MATAO,4.54,,
2022,919412,35919412,20501,ARARAQUARA,MARLENE FRATTINI PROFA,MATAO,,3.66,
2022,919433,35919433,20507,RIBEIRAO PRETO,MARIA VIRGINIA MANSUR BIAGI PROFESSORA,BATATAIS,,4.47,2.73
2022,919469,35919469,20504,FRANCA,LUCIA GISSI CERASO PROFA,FRANCA,5.85,,
2022,919470,35919470,20511,TAQUARITINGA,SEBASTIAO FRANCISCO FERRAZ DE ARRUDA PROF,ITAPOLIS,5.91,5.77,
2022,919548,35919548,20511,TAQUARITINGA,ADREANA COMAR PROFA,DOBRADA,4.66,,
2022,919559,35919559,21101,MIRACATU,BAIRRO JAIRE,IGUAPE,,1.25,
2022,919561,35919561,21101,MIRACATU,BAIRRO DO ENGANO,MIRACATU,,2.22,1.67
2022,919664,35919664,20502,BARRETOS,ALZIRA TONELLI ZACCARELLI PROFESSORA,OLIMPIA,,3.79,
2022,919688,35919688,20710,SAO JOSE DO RIO PRETO,SONIA MARIA VENTURELLI PROFESSORA,SAO JOSE DO RIO PRETO,,3.9,2.72
2022,919697,35919697,20711,VOTUPORANGA,MARIA NIVEA COSTA PINTO FREITAS PROFA,VOTUPORANGA,,3.99,2.98
2022,919724,35919724,20205,SAO JOSE DOS CAMPOS,ZILAH FERREIRA VIAGI PASSARELLI DE CAMPOS PROFESSORA,SAO JOSE DOS CAMPOS,,3.27,1.72
2022,919731,35919731,20205,SAO JOSE DOS CAMPOS,MARIA GOMIDE SANTOS DE SOUZA PROFESSORA,SAO JOSE DOS CAMPOS,5.6,,
2022,919755,35919755,20205,SAO JOSE DOS CAMPOS,JOSE FREDERICO MARQUES PROFESSOR,SAO JOSE DOS CAMPOS,4.73,,
2022,919767,35919767,20206,TAUBATE,ARRECIERES NATALI,CACAPAVA,,2.83,2.58
2022,919779,35919779,20301,APIAI,VERA LUCIA COSMO LUCENA PROFESSORA,APIAI,,,
2022,919822,35919822,20304,ITAPETININGA,MARIA DE LOURDES BARREIROS CARVALHO PROFA,ITAPETININGA,,2.6,3.03
2022,919858,35919858,20313,ITARARE,AGROVILA III,ITABERA,3.33,,
2022,919913,35919913,20308,SOROCABA,MARCO ANTONIO MENCACCI PROFESSOR,SOROCABA,,3.49,1.46
2022,919925,35919925,20308,SOROCABA,DIONYSIO VIEIRA PROFESSOR,SOROCABA,,2.57,1.74
2022,919950,35919950,20310,VOTORANTIM,SUZANA WALTER,SALTO DE PIRAPORA,4.42,,
2022,919974,35919974,20310,VOTORANTIM,BAIRRO DA BARRA,SALTO DE PIRAPORA,4.92,,
2022,919986,35919986,20103,SAO VICENTE,JOSE ANTONIO DE AFFONSECA ROGE FERREIRA,ITANHAEM,,,1.53
2022,920083,35920083,20419,CAPIVARI,ANNUNZIATTA LEONILDA VIRGINELLI PRADO PROFESSORA,INDAIATUBA,,3.97,2.07
2022,920113,35920113,20408,LIMEIRA,MARGARIDA PAROLI SOARES PROFESSORA,LIMEIRA,,3.3,1.71
2022,920204,35920204,20307,SAO ROQUE,BAIRRO VERAVA,IBIUNA,,3.14,2.01
2022,920216,35920216,20307,SAO ROQUE,BAIRRO VARGEM,IBIUNA,,2.94,2
2022,920228,35920228,20308,SOROCABA,RAFAEL ORSI FILHO PROFESSOR,SOROCABA,,4.19,2.86
2022,920236,35920236,20308,SOROCABA,ANTONIO VIEIRA CAMPOS,SOROCABA,,2.98,1.98
2022,920241,35920241,10703,ITAPEVI,PARQUE IMPERIAL,BARUERI,,,1.23
2022,920265,35920265,10211,LESTE 3,FULVIO ABRAMO,SAO PAULO,4.27,,
2022,920277,35920277,10211,LESTE 3,RUY DE MELLO JUNQUEIRA,SAO PAULO,,,1.14
2022,920290,35920290,10602,MAUA,NEUSA DE FATIMA MARIN BERNARDI PROFESSORA,MAUA,3.98,,
2022,920307,35920307,10602,MAUA,MANOEL RODRIGUES PROFESSOR,MAUA,4.22,,
2022,920319,35920319,10602,MAUA,JOSEPHA DOGO DAMO,MAUA,4.75,,
2022,920320,35920320,10602,MAUA,MARIA CECILIA PANTANO PROFESSORA,MAUA,4.21,,
2022,920332,35920332,20207,JACAREI,BRASILISIA MACHADO LOBO PROFA,SANTA ISABEL,,2.8,1.44
2022,920344,35920344,10603,SANTO ANDRE,INACIA TERUKO INAGAKI PROFESSORA,SANTO ANDRE,5.83,4.13,2.52
2022,920381,35920381,20411,PIRASSUNUNGA,HENRIQUE FERREIRA DOS REIS PROFESSOR,PIRASSUNUNGA,,2.89,
2022,920411,35920411,21102,REGISTRO,AURORA COELHO PROFESSORA,REGISTRO,,2.04,1.43
2022,920435,35920435,20202,GUARATINGUETA,BAIRRO SAO MIGUEL,CACHOEIRA PAULISTA,,3.02,1.17
2022,920459,35920459,20205,SAO JOSE DOS CAMPOS,ELIDIA TEDESCO DE OLIVEIRA PROFESSORA,SAO JOSE DOS CAMPOS,5.32,2,1.86
2022,920484,35920484,20601,BAURU,MARTA APARECIDA HJERTQUIST BARBOSA PROFA,BAURU,3.76,3.45,
2022,920496,35920496,10402,GUARULHOS SUL,JOSE DA COSTA BOUCINHAS PROFESSOR,GUARULHOS,,2.46,2.25
2022,920502,35920502,20417,CAMPINAS LESTE,LUIZ GONZAGA HORTA LISBOA PROFESSOR,CAMPINAS,6.7,4.38,
2022,920575,35920575,20802,ARACATUBA,CONJUNTO HABITACIONAL EZEQUIEL BARBOSA,ARACATUBA,,2.48,2.41
2022,920587,35920587,20602,JAU,OSMAR FRANCISCO DA CONCEICAO DOUTOR,MACATUBA,,2.98,2.69
2022,920599,35920599,20401,AMERICANA,MARIA DE LOURDES BEOZZO FRANCHI PROFA,SANTA BARBARA D'OESTE,6.19,,
2022,920630,35920630,20404,CAMPINAS OESTE,FLAVIO DE CARVALHO,VALINHOS,,3.38,3.38
2022,920642,35920642,20404,CAMPINAS OESTE,MARIA DO CARMO RICCI VON ZUBEN PROFESSORA,VINHEDO,,,2.24
2022,920666,35920666,20419,CAPIVARI,JOSE DE CAMPOS PROFESSOR,INDAIATUBA,,4.5,
2022,920678,35920678,20419,CAPIVARI,CYRIACO SCARANELLO PIRES CONEGO,MONTE MOR,,2.4,1.31
2022,920757,35920757,20409,MOGI MIRIM,THEREZINHA APPARECIDA VILLANI DE CAMARGO PROFA,MOGI GUACU,,3.8,2.18
2022,920770,35920770,20410,PIRACICABA,MELLITA LOBENWEIN BRASILIENSE PROFESSORA,PIRACICABA,,4.46,
2022,920782,35920782,20410,PIRACICABA,EDUIR BENEDICTO SCARPARI PROFESSOR,PIRACICABA,,3.81,1.63
2022,920794,35920794,20410,PIRACICABA,CAROLINA MENDES THAME PROFESSORA,PIRACICABA,,3.48,1.47
2022,920800,35920800,20410,PIRACICABA,AVELINA PALMA LOSSO PROFESSORA,PIRACICABA,,3.81,1.42
2022,920940,35920940,20306,ITU,ANTHENOR FRUET PROF,ITU,,2.35,1.79
2022,920997,35920997,10318,SUL 3,JESUS JOSE ATTAB PROFESSOR,SAO PAULO,2.8,2.69,2.06
2022,921002,35921002,10401,CAIEIRAS,ALADINO POLON,CAIEIRAS,,3.09,2.57
2022,921026,35921026,10401,CAIEIRAS,PEDRO PAULO DE AGUIAR,FRANCISCO MORATO,,2.48,1.23
2022,921038,35921038,10401,CAIEIRAS,LUIZ ALEXANDRE DOS SANTOS VEREADOR,FRANCO DA ROCHA,,2.17,1.17
2022,921048,35921048,10403,GUARULHOS NORTE,FRANCISCO MILTON DE ANDRADE,GUARULHOS,,3.68,2.42
2022,921051,35921051,20207,JACAREI,MARIA ISABEL NEVES BASTOS PROFA,ARUJA,,3.71,3.09
2022,921063,35921063,10501,MOGI DAS CRUZES,ALZIRA FERNANDES SCUNGISQUI,MOGI DAS CRUZES,,3.17,1.65
